School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,Blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
M.I.S Mount International School,03090202003,Punjab,LUDHIANA,DORAHA,GPS BILASPUR,DUGRI,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,109,137,126,76,56,58,30,37,43,35,0,0,707,852,137,44,44
GPS GIDRRI,03090202501,Punjab,LUDHIANA,DEHLON-1,GPS BHIKHI KHATRA,GIDRRI,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,14,11,10,8,0,0,0,0,0,0,0,51,86,14,2,2
GMS GIDRRI,03090202502,Punjab,LUDHIANA,DEHLON-1,GPS BHIKHI KHATRA,GIDRRI,141421,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,17,12,20,0,0,0,0,49,49,0,2,2
GPS GURDITPURA,03090202701,Punjab,LUDHIANA,DORAHA,GPS GHUDANI KALAN,GURDITPURA,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,3,7,3,4,0,0,0,0,0,0,0,22,40,3,2,2
GMS GURDITPURA,03090202702,Punjab,LUDHIANA,DORAHA,GPS GHUDANI KALAN,GURDITPURA,141421,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,4,4,7,0,0,0,0,15,15,0,2,2
GPS JAHANGIR,03090202801,Punjab,LUDHIANA,DEHLON-1,GPS BHIKHI KHATRA,JAHANGIR,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,7,5,3,5,0,0,0,0,0,0,0,26,40,7,1,1
GPS JAIPURA,03090202901,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,JAIPURA,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,14,14,6,6,0,0,0,0,0,0,0,53,71,14,3,3
GPS KADDON,03090203401,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,KADDON,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,38,33,35,29,23,0,0,0,0,0,0,0,158,207,33,4,4
GSSS KADDON,03090203402,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,KADDON,141421,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,32,30,44,43,30,36,24,239,239,0,15,15
MEHTA GURUKUL PUBLIC SEN SEC SCHOOL,03090203403,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,KADDON,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,10,11,17,12,6,6,10,15,17,38,29,179,187,10,15,15
GPS KATAHRI,03090203601,Punjab,LUDHIANA,DEHLON-1,GPS BHIKHI KHATRA,KATAHRI,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,21,24,17,21,0,0,0,0,0,0,0,101,126,21,4,4
GHS KATAHRI,03090203602,Punjab,LUDHIANA,DEHLON-1,GPS BHIKHI KHATRA,KATAHRI,141421,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,18,25,15,18,26,0,0,102,102,0,9,9
GPS LANDHA,03090203901,Punjab,LUDHIANA,DORAHA,GPS GHUDANI KALAN,LANDHA,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,19,8,16,8,16,0,0,0,0,0,0,0,67,92,8,3,3
GMS LANDHA,03090203902,Punjab,LUDHIANA,DORAHA,GPS GHUDANI KALAN,LANDHA,141421,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,26,24,17,0,0,0,0,67,67,0,3,3
GPS LAPRAN,03090204001,Punjab,LUDHIANA,DEHLON-1,GPS BHIKHI KHATRA,LAPRAN,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,17,12,13,20,0,0,0,0,0,0,0,74,111,17,3,3
GHS LAPRAN,03090204002,Punjab,LUDHIANA,DEHLON-1,GPS BHIKHI KHATRA,LAPRAN,141421,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,19,25,18,19,35,0,0,116,116,0,9,9
GPS MALHIPUR,03090204501,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,MALLIPUR,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,13,15,13,9,0,0,0,0,0,0,0,64,91,13,3,3
GPS N.B LANDHA,03090204701,Punjab,LUDHIANA,DORAHA,GPS BILASPUR,NAVI BASTI LANDHA,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,2,2,7,1,2,0,0,0,0,0,0,0,14,31,2,2,2
GPS RAJGARH,03090204901,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,RAAJGARH,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,32,36,46,41,30,0,0,0,0,0,0,0,185,255,36,7,7
SANT BABA WARYIAM SINGH MEMORIAL GSSS RAJGARH,03090204902,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,RAAJGARH,141421,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,50,48,48,58,67,36,52,359,359,0,19,19
SANT PUBLIC SCHOOL,03090204903,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,RAAJGARH,141421,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,17,14,11,10,10,0,0,0,0,0,0,0,62,82,14,6,6
GPS ROUL,03090205301,Punjab,LUDHIANA,DORAHA,GPS BILASPUR,ROUL,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,2,7,5,8,5,0,0,0,0,0,0,0,27,41,7,2,2
GPS B.B DORAHA,03090205801,Punjab,LUDHIANA,DORAHA,GPS BEGOWAL,WARD NO.1 DORAHA,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,36,39,25,19,30,0,0,0,0,0,0,0,149,184,39,3,3
GPS DORAHA,03090206001,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.13 DORAHA,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,58,57,48,35,51,0,0,0,0,0,0,0,249,318,57,9,9
JHUJAR PUBLIC SCHOOL,03090206002,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.13 DORAHA,141421,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,12,18,11,20,13,6,12,14,13,0,0,127,127,12,10,10
Saraswati Model Sen.Sec. School,03090206003,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.13 DORAHA,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,16,19,8,18,14,18,14,8,25,11,14,178,195,16,18,18
ARYA PUTRI PATHSHALA,03090206005,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.13 DORAHA,141421,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,41,16,17,17,24,7,9,11,11,5,0,0,158,195,16,11,11
SRI GURU HARKRISHAN PUBLIC SCHOOL,03090206008,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.13 DORAHA,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,46,46,48,43,47,38,39,39,37,30,23,483,611,46,27,27
DORAHA PUBLIC SCHOOL,03090206010,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.13 DORAHA,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,73,72,71,65,65,56,58,54,67,64,52,64,761,922,72,38,38
GURU NANAK MODEL SEN SEC SCHOOL,03090206101,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.3 DORAHA,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,110,109,115,129,126,147,150,150,128,156,192,180,1692,1915,109,64,64
KHALSA GIRLS SEN.SEC SCHOOL,03090206102,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.3 DORAHA,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,4-Government Aided,4-Government Aided,,2-Urban,74,56,73,67,79,46,60,55,58,40,44,46,698,698,56,18,18
DASMESH MODEL SEN SEC SCHOOL,03090206402,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.7 DORAHA,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,41,58,58,66,63,39,54,53,43,43,40,25,583,630,58,30,30
GURU TEGH BAHADUR SENIOR SECONDARY SCHOOL,03090206601,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,Ward no.10 doraha,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,13,6,2,7,2,1,5,10,3,20,20,106,123,13,10,10
SHAKTI PUBLIC SCHOOL,03090206602,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,Ward no.10 doraha,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,19,32,26,18,18,20,12,14,27,27,62,291,298,19,16,16
MUNICIPAL CO-EDU PRIMARY SHL,03090206603,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,Ward no.10 doraha,141421,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,24,23,29,22,22,0,0,0,0,0,0,0,120,150,23,1,1
GSSS DORAHA,03090207301,Punjab,LUDHIANA,DORAHA,GPS JAIPURA,WARD NO.5,141421,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,110,138,131,150,141,343,292,1305,1305,0,41,41
GPS Chak Sarai,03090402001,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,CHAK SARAI,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,9,5,6,9,0,0,0,0,0,0,0,43,56,9,2,2
DASHMESH PUBLIC SCHOOL,03090402002,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,CHAK SARAI,141421,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,18,18,15,21,14,15,14,20,12,11,0,0,158,196,18,15,15
SIKH GIRLS HIGH SCHOOL,03090404501,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,JASPALON,141421,6-Pr. Up Pr. and Secondary Only,2-Girls,1,10,4-Government Aided,4-Government Aided,,1-Rural,18,15,22,27,20,27,11,24,25,14,0,0,203,203,15,5,5
R.S KHALSA HIGH SCHOOL,03090404502,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,JASPALON,141421,6-Pr. Up Pr. and Secondary Only,1-Boys,1,10,4-Government Aided,4-Government Aided,,1-Rural,17,33,31,26,28,26,17,17,30,10,0,0,235,235,33,4,4
D.N. EVEREST MODEL HIGH SCHOOL,03090404503,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,Jaspalon,141421,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,0,0,1,9,7,6,0,4,0,0,0,0,27,27,0,8,8
GPS Jatana,03090404601,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,JATANA,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,7,6,6,13,0,0,0,0,0,0,0,43,58,7,3,3
GSSS JATANA,03090404602,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,JATANA,141421,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,20,28,25,30,55,44,44,246,246,0,10,10
GPS Rupalon,03091005401,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,RUPALON,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,8,10,3,7,0,0,0,0,0,0,0,31,55,8,1,1
GSSS RUPALON,03091005402,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,RUPALON,141421,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,25,27,32,52,83,156,219,594,594,0,22,22
PUNJAB PUBLIC SEN SEC SCHOOL,03091005403,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,RUPALON,141421,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,16,18,19,20,18,11,17,18,17,26,10,11,201,231,18,17,17
GPS TAMKODI,03091006101,Punjab,LUDHIANA,DORAHA,GPS KHAIRA,TAMKODI,141421,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,7,9,8,12,0,0,0,0,0,0,0,41,47,7,2,2
GMS TAMKODI,03091006102,Punjab,LUDHIANA,DORAHA,GPS KHAIRA,TAMKODI,141421,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,8,8,12,0,0,0,0,28,28,0,4,4
GPS BOPARAI KALAN,03091200601,Punjab,LUDHIANA,SUDHAR,GPS PUL AKALGARH,BOPA RAI KALAN,141422,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,16,14,10,12,0,0,0,0,0,0,0,67,111,16,3,3
GSSS BOPARAI KALAN,03091200602,Punjab,LUDHIANA,SUDHAR,GPS PUL AKALGARH,BOPA RAI KALAN,141422,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,13,19,13,42,20,105,71,283,283,0,17,17
SANT SUNDER SINGH SS SCHOOL,03091200603,Punjab,LUDHIANA,SUDHAR,GPS PUL AKALGARH,BOPA RAI KALAN,141422,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,61,72,60,60,50,52,49,54,46,64,45,78,691,815,72,31,31
GPS HISSOWAL,03091201101,Punjab,LUDHIANA,SUDHAR,GPS MOHI,HISSOWAL,141422,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,22,24,14,11,9,0,0,0,0,0,0,0,80,119,24,3,3
GHS HISSOWAL,03091201102,Punjab,LUDHIANA,SUDHAR,GPS MOHI,HISSOWAL,141422,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,12,18,23,34,31,0,0,118,118,0,9,9
GPS RAQBA,03091201901,Punjab,LUDHIANA,SUDHAR,GPS DHATT,RAQBA,141422,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,15,16,4,13,0,0,0,0,0,0,0,57,95,15,3,3
GSSS RAQBA,03091201902,Punjab,LUDHIANA,SUDHAR,GPS DHATT,RAQBA,141422,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,31,27,27,18,21,31,45,200,200,0,15,15
GURU HARGOBIND PUBLIC SCHOOL,03091201903,Punjab,LUDHIANA,SUDHAR,GPS DHATT,RAQBA,141422,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,13,12,13,14,18,15,14,16,11,18,9,19,172,194,12,14,14
"SATYA BHARTI SCHOOL, RAQBA",03091201905,Punjab,LUDHIANA,SUDHAR,GPS DHATT,RAQBA,141422,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,17,30,28,26,26,0,0,0,0,0,0,0,127,146,30,4,4
GPS AMARGARH,03080500201,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,AMARGARH,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,6,5,5,6,0,0,0,0,0,0,0,28,43,6,2,2
GPS BADESH KALAN,03080500401,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,BADESH KALAN,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,5,1,2,6,0,0,0,0,0,0,0,21,41,5,2,2
GPS BADESH KHURD,03080500501,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,BADESH KHURD,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,4,4,1,0,0,0,0,0,0,0,0,14,21,4,3,3
GMS BADESH KHURD,03080500502,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,BADESH KHURD,141801,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,10,13,9,0,0,0,0,32,32,0,1,1
GPS BARWALI KALAN,03080500701,Punjab,FATEHGARH SAHIB,KHAMANO,GPS BADLA,BARWALI KALAN,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,11,10,5,5,0,0,0,0,0,0,0,40,66,11,4,4
GPS BARWALI KHURD,03080500801,Punjab,FATEHGARH SAHIB,KHAMANO,GPS BADLA,BARWALI KHURD,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,16,10,3,8,0,0,0,0,0,0,0,53,73,16,3,3
GMS BARWALI KHURD,03080500802,Punjab,FATEHGARH SAHIB,KHAMANO,GPS BADLA,BARWALI KHURD,141801,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,23,12,18,0,0,0,0,53,53,0,4,4
SANT SIPAHI PUBLIC SCHOOL,03080500803,Punjab,FATEHGARH SAHIB,KHAMANO,GPS BADLA,BARWALI KHURD,141801,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,50,36,27,32,39,28,42,27,16,15,0,0,312,380,36,15,15
GPS BATHAN KALAN,03080500901,Punjab,FATEHGARH SAHIB,KHAMANO,GPS BADLA,BATHAN KALAN,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,2,8,8,5,0,0,0,0,0,0,0,31,51,2,2,2
GPS BATHAN KHURD,03080501001,Punjab,FATEHGARH SAHIB,KHAMANO,GPS SANGHOL BOY,BATHAN KHURD,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,2,7,4,2,8,0,0,0,0,0,0,0,23,36,7,2,2
GPS BHAMBRI,03080501201,Punjab,FATEHGARH SAHIB,KHAMANO,GPS KHAMANO KALAN,BHAMBRI,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,9,9,10,8,0,0,0,0,0,0,0,48,66,9,2,2
GMS BHAMBRI,03080501202,Punjab,FATEHGARH SAHIB,KHAMANO,GPS KHAMANO KALAN,BHAMBRI,141801,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,9,14,13,0,0,0,0,36,36,0,2,2
GPS BHAMIAN,03080501301,Punjab,FATEHGARH SAHIB,KHAMANO,GPS BADLA,BHAMIAN,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,3,4,5,2,0,0,0,0,0,0,0,19,25,3,2,2
GPS BILASPUR,03080501701,Punjab,FATEHGARH SAHIB,KHAMANO,GPS KHAMANO KALAN,BILASPUR,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,11,9,10,13,0,0,0,0,0,0,0,59,85,11,3,3
GPS CHANDIALA,03080502001,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,CHANDIALA,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,3,2,4,3,0,0,0,0,0,0,0,15,25,3,1,1
GMS CHANDIALA,03080502002,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,CHANDIALA,141801,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,20,23,13,0,0,0,0,56,56,0,3,3
GPS DHANAULA,03080502201,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,DHANOLA,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,4,3,6,4,0,0,0,0,0,0,0,22,36,4,2,2
GPS FROR,03080502701,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,FROR,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,26,20,17,27,24,0,0,0,0,0,0,0,114,162,20,6,6
GSSS FROR,03080502702,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,FROR,141801,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,22,25,30,27,37,45,63,249,249,0,14,14
JAWAHAR NAVODYA VIDYALAYA,03080502703,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,FROR,141801,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,93-Jawahar Navodaya Vidyalaya,93-Jawahar Navodaya Vidyalaya,,1-Rural,0,0,0,0,0,75,68,59,77,77,80,70,506,506,0,26,26
GURU AMARDAS PUBLIC HIGH SCHOOL,03080502704,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,FROR,141801,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,15,24,22,13,18,10,15,14,7,14,0,0,152,179,24,13,13
GPS HAWARA KALAN,03080503001,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,HAWARA KALAN,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,8,11,13,11,0,0,0,0,0,0,0,51,74,8,3,3
GMS HAWARA KALAN,03080503002,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,HAWARA KALAN,141801,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,12,9,10,0,0,0,0,31,31,0,2,2
GPS JATTANA NIWAN,03080503201,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,JATANA NIWAN,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,9,10,14,13,0,0,0,0,0,0,0,59,78,9,3,3
GPS JATTANA UCHAN,03080503301,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,JATANA UCHA,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,9,8,7,9,0,0,0,0,0,0,0,42,50,9,2,2
GHS JATTANA UCHA,03080503302,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,JATANA UCHA,141801,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,21,19,18,14,23,0,0,95,95,0,8,8
GPS KALE MAJRA,03080503401,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,KALE MAJRA,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,2,3,3,6,0,0,0,0,0,0,0,21,27,2,1,1
GMS KALE MAJRA,03080503402,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,KALE MAJRA,141801,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,6,13,17,0,0,0,0,36,36,0,3,3
SAHIBZADA JUJHAR SINGH PUBLIC SCHOOL,03080503403,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,KALE MAJRA,141801,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,13,13,11,0,21,12,8,14,18,19,0,0,129,176,13,10,10
GPS LAKHANPUR,03080504101,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,LAKHANPUR,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,6,9,9,5,0,0,0,0,0,0,0,39,61,6,4,4
GHS LAKHANPUR,03080504102,Punjab,FATEHGARH SAHIB,KHAMANO,GPS LAKHANPUR,LAKHANPUR,141801,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,15,11,28,42,0,0,111,111,0,9,9
GPS MANDERAN,03080504601,Punjab,FATEHGARH SAHIB,KHAMANO,GPS KHAMANO KALAN,MANDERAN,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,14,9,8,7,0,0,0,0,0,0,0,49,69,14,3,3
GMS MANDERAN,03080504602,Punjab,FATEHGARH SAHIB,KHAMANO,GPS KHAMANO KALAN,MANDERAN,141801,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,7,10,8,0,0,0,0,25,25,0,3,3
SHIVALIK PUBLIC SCHOOL,03080504603,Punjab,FATEHGARH SAHIB,KHAMANO,GPS KHAMANO KALAN,MANDERAN,141801,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,16,15,15,15,14,9,16,16,10,35,24,48,233,267,15,12,12
GPS MANELA,03080504701,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,MANELA,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,22,20,20,12,0,0,0,0,0,0,0,90,121,22,6,6
GPS MANELI,03080504801,Punjab,FATEHGARH SAHIB,KHAMANO,GPS RATTANGARH,MANELI,141801,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,6,4,1,6,0,0,0,0,0,0,0,23,36,6,2,2
