School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
"Govt. Co-ed Sec. School,Sushila Mohan Marg, Naya Bazar, Delhi",07020107602,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",090-N (Ballimaran),110006,7-Upper Pr. and Secondary,1-Boys,6,10,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,39,38,23,32,38,0,0,170,170,0,11,11
"Govt. Sarvodaya Kanya Vidyalaya,Pul Bangash, Azad Market, Delhi",07020107603,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,1-Department of Education,1-Department of Education,,2-Urban,7,9,13,9,21,23,46,37,34,42,28,25,294,302,9,19,19
"Govt. Sarvodaya Vidyalaya No.1,Mori Gate, Gokhle Marg, Delhi",07020107701,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",084-N (Chandni Chowk),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,39,40,40,39,40,93,89,97,117,128,190,108,1020,1089,40,49,49
"Govt. Girls Sr. Sec. School,Chabi Ganj, Kashmere Gate, Delhi",07020107703,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",084-N (Chandni Chowk),110006,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,35,31,55,54,32,98,46,351,351,0,26,26
"Govt. Girls Sr. Sec. School,Nicholson Road, Delhi",07020107705,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",084-N (Chandni Chowk),110006,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,50,57,55,48,47,38,27,322,322,0,26,26
"Govt. Sarvodaya Bal Vidyalaya,Mori Gate, Gokhle Marg, Delhi",07020107706,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",084-N (Chandni Chowk),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,37,39,37,39,34,49,62,64,85,125,116,73,760,793,39,35,35
"Govt. Girls Sr. Sec. School,Gali Barf Wali, Kinari Bazar, Delhi",07020108001,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,14,20,16,8,8,17,20,103,103,0,16,16
"Govt. Sarvodaya Kanya Vidyalaya,Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",07020108002,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,1-Department of Education,1-Department of Education,,2-Urban,32,22,29,33,23,21,23,21,21,15,0,0,240,274,22,14,14
"Govt. Co-ed Sec. School,Kucha Kabil Attar, Near Town Hall, Chandni Chowk, Delhi",07020108003,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,103,100,42,51,38,0,0,334,334,0,14,14
"Govt. Girls Sr. Sec. School (Urdu Medium),Quresh Nagar, Delhi",07020108802,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",089-N (Quraish Nagar),110006,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,37,27,27,26,26,19,23,185,185,0,15,15
"Govt. Sarvodaya Kanya Vidyalaya,Ahata Kedara, Idgah Road Delhi",07020108803,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",090-N (Ballimaran),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,1-Department of Education,1-Department of Education,,2-Urban,77,79,79,79,76,186,149,154,126,95,106,83,1289,1355,79,50,50
"Govt. Sarvodaya Bal Vidyalaya,Opp. Tanga Stand, Qutab Road Delhi",07020108805,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",081-N (Kishan Ganj),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,1-Department of Education,1-Department of Education,,2-Urban,16,21,35,38,37,158,147,121,147,76,73,54,923,944,21,36,36
"D. C. M. Girls Sr. Sec. School,Kishan Ganj Delhi",07020207302,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110006,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,91,63,68,76,48,62,39,447,447,0,16,16
"D. C. M. Boys Sr. Sec. School,Kishan Ganj Delhi",07020207501,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110006,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,105,99,85,38,33,32,12,404,404,0,16,16
"L. D. Jain Girls Sr. Sec. School,4059-60, Pahari Dhiraj, Delhi",07020207603,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",080-N (Sadar Bazar),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,43,53,72,91,80,92,95,96,100,72,90,50,934,934,53,23,23
"Jain Samnopasak Sr. Sec. School,Rui Mandi , Sadar Bazar, Delhi",07020207604,Delhi,NORTH,DOE ZONE-08,"1208095-Govt. Sarvodaya Kanya Vidyalaya, Lalita Block, Shastri Nagar Delhi",080-N (Sadar Bazar),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,4-Government Aided,4-Government Aided,,2-Urban,23,25,41,35,38,37,43,40,45,25,20,20,392,392,25,16,16
"Bansi Dhar Memo Sr. Sec. School,3977,Gali Ahiran Pahari Dhiraj, Delhi",07020207605,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",080-N (Sadar Bazar),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,20,9,23,15,15,16,24,24,14,14,29,35,238,238,9,16,16
"Shri Shiv Middle School,Shiv Kutti, Teliwara, Delhi",07020207606,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",080-N (Sadar Bazar),110006,4-Upper Primary only,1-Boys,6,8,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,67,61,56,0,0,0,0,184,184,0,3,3
"S G T B Girls Sr. Sec. School,Pul Bangash, Delhi",07020207607,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,26,35,42,58,44,60,67,66,80,62,83,63,686,686,35,24,24
"Arya Girls Sr. Sec. School,Teliwara , Delhi",07020207608,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",080-N (Sadar Bazar),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,9,8,29,32,30,27,26,37,33,32,30,11,304,304,8,12,12
"S G T B Sr. Sec. School,Grudwara Shish Ganj Sahib, Chandni Chowk, Delhi",07020208001,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,22,17,21,32,42,53,64,66,82,90,61,58,608,608,17,25,25
"RSL Narain Saraswati Girls Sr. Sec. School,Chandni Chowk, Katra Neel, Delhi",07020208002,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,15,9,22,24,22,43,45,46,36,28,24,16,330,330,9,15,15
"Ramjas No. 3 Sr. Sec. School,Chandni Chowk, Kucha Natwan, Delhi",07020208003,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,18,18,30,21,28,66,48,229,229,0,14,14
"Shree Lakshmi Girls Sr. Sec. School,Kucha Chelan, Khari Baoli, Delhi",07020208004,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,66,69,71,55,54,55,44,414,414,0,13,13
"L. N. Girdhari Lal Sr. Sec. School,Fatehpuri, Bagh Dewar, Delhi",07020208005,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,4-Government Aided,4-Government Aided,,2-Urban,3,8,6,6,15,43,33,17,19,31,13,7,201,201,8,12,12
"Jain Sanskrit Comm Sr. Sec. School,Kucha Seth, Chandni Chowk, Delhi",07020208006,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,4-Government Aided,4-Government Aided,,2-Urban,5,10,15,20,26,39,29,41,38,46,54,41,364,364,10,6,6
"Hira Lal Jain Sr. Sec. School,Sadar Bazar, Delhi",07020208501,Delhi,NORTH,DOE ZONE-08,"1208095-Govt. Sarvodaya Kanya Vidyalaya, Lalita Block, Shastri Nagar Delhi",080-N (Sadar Bazar),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,4-Government Aided,4-Government Aided,,2-Urban,25,18,41,50,47,42,52,58,50,44,40,31,498,498,18,22,22
"DAU DAYAL ARYAVEDIC SR SEC SCHOOL,Naya Bans, Delhi",07020208601,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",088-N (Delhi Gate),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,4-Government Aided,4-Government Aided,,2-Urban,9,10,12,27,14,23,26,25,26,7,0,0,179,179,10,10,10
"Shri Guru Nanak Khalsa School,Bara Hindu Rao, Ahta Kedara, Delhi",07020208602,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",089-N (Quraish Nagar),110006,7-Upper Pr. and Secondary,3-Co-educational,6,10,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,69,46,35,35,38,0,0,223,223,0,7,7
"Fatehpuri Muslim Sr. Sec. School,Fatehpuri, Delhi",07020208603,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,51,60,66,85,48,79,46,435,435,0,9,9
"Shafiq Memo Sr. Sec. School,Bara Hindu Rao, Delhi",07020208801,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",089-N (Quraish Nagar),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,4-Government Aided,4-Government Aided,,2-Urban,17,25,47,51,64,106,108,101,84,83,87,51,824,824,25,25,25
"Phool Chand Vaish School,Pahari Dhiraj, Delhi",07020208803,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",090-N (Ballimaran),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,4-Government Aided,4-Government Aided,,2-Urban,23,25,46,37,40,39,38,40,47,23,22,9,389,389,25,17,17
"Jainmati Jain Public School,3931 Pahari Dhiraj Delhi",07020307601,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",080-N (Sadar Bazar),110006,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,14,13,23,30,35,19,14,21,0,0,0,0,169,169,13,7,7
"Swami Hariharanand Public School,Yamuna Bazar Delhi",07020307701,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",083-N (Civil Lines),110006,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,50,54,71,70,69,51,56,44,19,27,0,0,511,511,54,21,21
"Presentation Convent Senior Sec School,S.P Mukherjee Marg, Delhi",07020308001,Delhi,NORTH,DOE ZONE-08,"1208095-Govt. Sarvodaya Kanya Vidyalaya, Lalita Block, Shastri Nagar Delhi",084-N (Chandni Chowk),110006,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,177,187,197,197,209,185,207,191,213,210,178,194,2345,2522,187,76,76
"Jugmandar Dass Arya Vedic Secondary School,Naya Bans, Delhi",07020308201,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",086-N (Ajmeri Gate),110006,7-Upper Pr. and Secondary,3-Co-educational,6,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,2,3,10,0,10,0,0,25,25,0,4,4
"North DMC Primary School (Co.ed) , Guashala Road, DCM, Kishan Ganj, New Delhi",07020407502,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",092-N (Karol Bagh),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,40,40,42,48,61,0,0,0,0,0,0,0,231,256,40,7,7
"North DMC Pratibha Vidyalaya (Boys) , Deputy Ganj, Delhi",07020407602,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",080-N (Sadar Bazar),110006,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,18,39,42,40,41,0,0,0,0,0,0,0,180,187,39,4,4
"North DMC Primary School (Co.ed), Deputy Ganj, Delhi",07020407603,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",080-N (Sadar Bazar),110006,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,26,45,40,43,38,0,0,0,0,0,0,0,192,227,45,6,6
"North DMC Primary School (Co.ed) , Gali Nathan Singh (SP Zone), Delhi",07020407604,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,28,31,35,21,19,0,0,0,0,0,0,0,134,158,31,5,5
"North DMC Primary School (Co.ed) , Bara Hindu Rao, Delhi",07020407606,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,85,83,68,76,73,0,0,0,0,0,0,0,385,482,83,10,10
"North DMC Primary School (Co.ed) , Beri Wala Bagh, Azad Market, Delhi",07020407607,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,21,24,28,35,28,0,0,0,0,0,0,0,136,156,24,3,3
"North DMC Primary School (Co.ed) , Anarkali,Pul Bangash, Naya Mohalla, Azad Market, Delhi",07020407608,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,12,29,18,19,27,0,0,0,0,0,0,0,105,125,29,2,2
"North DMC Primary School (Co.ed) , Roshanara Road, Near Delhi Floor Mill, Delhi",07020407610,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,4,0,4,3,2,0,0,0,0,0,0,0,13,14,0,2,2
"North DMC Primary School (Co.ed) , Hamilton Road, Delhi",07020407703,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,23,23,27,31,33,0,0,0,0,0,0,0,137,154,23,4,4
"North DMC Pratibha Vidyalaya (Co.ed) , Tilak Gali, Kashmere Gate Delhi",07020407704,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,16,33,20,25,40,0,0,0,0,0,0,0,134,149,33,5,5
"North DMC Primary School (Co.ed) , Nawab Ganj, Delhi",07020407801,Delhi,NORTH,DOE ZONE-07,"1253084-North DMC Pratibha Vidyalaya (Co.ed) , Lancers Road, Delhi 110054",083-N (Civil Lines),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,29,24,29,29,24,0,0,0,0,0,0,0,135,168,24,3,3
"North DMC Pratibha Vidyalaya (Co.ed) , Lal Quila, Anguri Basti, Delhi",07020408001,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,15,17,25,38,24,0,0,0,0,0,0,0,119,132,17,3,3
"North DMC Primary School (Co.ed) , Naya Bazar Delhi",07020408002,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,31,28,47,56,50,0,0,0,0,0,0,0,212,239,28,6,6
"North DMC Pratibha Vidyalaya (Co.ed) , Sunder Nanhi Dariba, Delhi",07020408005,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,22,35,44,38,48,0,0,0,0,0,0,0,187,210,35,7,7
"North DMC Primary School (Co.ed) , More Sarai (1744, Bhagirath Place, Chandni Chowk), Delhi",07020408006,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,1,1
"North DMC Primary School (Co.ed) , Kucha Mohttar Khan, Mori Gate, Delhi",07020408007,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,32,39,46,45,53,0,0,0,0,0,0,0,215,233,39,6,6
"North DMC Primary School (Co.ed) , Kuncha Kabil Attar, Delhi",07020408008,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,0,1,6,5,12,0,0,0,0,0,0,0,24,24,1,1,1
"North DMC Primary School (Co.ed) , Lahori Gate, Delhi",07020408502,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",090-N (Ballimaran),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,15,19,41,26,25,0,0,0,0,0,0,0,126,126,19,3,3
"North DMC Primary School (Co.ed) , Sadar Bazar, Delhi",07020408503,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",089-N (Quraish Nagar),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,24,37,29,28,34,0,0,0,0,0,0,0,152,180,37,5,5
"North DMC Primary School (Girls) , Basti Harphool Singh, Sadar Thana Road Delhi",07020408807,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",089-N (Quraish Nagar),110006,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,21,31,26,28,30,0,0,0,0,0,0,0,136,145,31,3,3
"North DMC Pratibha Vidyalaya (Boys) , Basti Harphool Singh, Sadar Bazar, Delhi",07020408808,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",089-N (Quraish Nagar),110006,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,21,29,40,51,33,0,0,0,0,0,0,0,174,191,29,5,5
"North DMC Primary School (Co.ed) , Pahari Dhiraj, (Near Idgah Tel. Exchange), Delhi",07020408809,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",089-N (Quraish Nagar),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,47,59,57,73,91,0,0,0,0,0,0,0,327,366,59,8,8
"North DMC Primary School (Co.ed) , Rani Jhansi Road, Near Filmistan, Delhi",07020408810,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",089-N (Quraish Nagar),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,18,25,37,40,36,0,0,0,0,0,0,0,156,176,25,6,6
"North DMC Primary School (Girls) , Ahata Kedara, Near Bara Hindu Rao, Delhi",07020408812,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",089-N (Quraish Nagar),110006,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,12,22,28,37,31,0,0,0,0,0,0,0,130,156,22,4,4
"North DMC Primary School (Co.ed) , Loco Shed, Railway Colony, Kishanganj, Delhi",07020409001,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",092-N (Karol Bagh),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,14,10,23,12,14,0,0,0,0,0,0,0,73,88,10,3,3
"North DMC Primary School (Co.ed) , Doriwalan, Bagh Rao ji, Kishan Ganj Delhi",07020409005,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",092-N (Karol Bagh),110006,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,36,25,38,28,42,0,0,0,0,0,0,0,169,210,25,5,5
"S.S Jain Kanya Pathshala,Kucha Shanghiyan, Chandni Chowk, Delhi",07020508001,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,4-Government Aided,4-Government Aided,,2-Urban,22,20,20,23,21,0,0,0,0,0,0,0,106,106,20,3,3
"Guru Nanak Pry. School,Basti Harphool Singh, Sadar Bazar, Delhi",07020508501,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",089-N (Quraish Nagar),110006,1-Primary,3-Co-educational,1,5,4-Government Aided,4-Government Aided,,2-Urban,0,9,24,27,46,0,0,0,0,0,0,0,106,106,9,5,5
"Prem Girls School,555 KATRA NEEL Chandni Chowk, Delhi",07020608001,Delhi,NORTH,DOE ZONE-08,"1208017-Govt. Sarvodaya Kanya Vidyalaya, Diwan Hall,Gali Jogdhian, Chandni Chowk, Delhi",084-N (Chandni Chowk),110006,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,1,2,2,3,0,0,0,0,0,0,0,0,8,8,2,1,1
