School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
"New Delhi Convent Sr. Sec. School,RZH - 121, Raj Nagar - II, Palam Enclave, New Delhi",07080314203,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",046-S (Raj Nagar),110045,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,35,40,49,40,49,36,53,43,38,66,84,77,610,610,40,27,27
"Aman Deep Public school,Old Gurgaon Palam Road, Palam, New Delhi",07080314308,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",048-S (Bijwasan),110045,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,34,29,26,27,27,17,32,12,0,0,0,0,204,210,29,12,12
"Model Public School,WZ 603-B Palam Village New Delhi",07080314502,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,24,19,13,12,15,17,11,13,0,0,0,0,124,144,19,6,6
"Sir Chhotu Ram Public School,WZ - 727A Palam Village, New Delhi",07080314503,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,27,26,29,18,25,29,20,23,0,0,0,0,197,197,26,10,10
"Ram Chandra Sanatan Dharma Modern Public School,G.No.8 Sadh Nagar Palam Colony New Delhi",07080314505,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,9,5,5,1,5,5,10,12,17,15,21,111,125,9,14,14
"Prakash Public School,Palam Village New Delhi",07080314507,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,24,24,19,34,18,27,16,0,0,0,0,181,181,24,12,12
"Gyan Vijay Model School,Palam Vill, Near Corporation Bank, New Delhi",07080314508,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,92,87,78,78,78,71,35,16,0,0,0,0,535,589,87,15,15
"Rahul Model Public School,Sadh Nagar-I, Railway Road, Palam Colony, New Delhi",07080314601,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,57,59,61,61,63,64,61,50,64,64,130,84,818,880,59,25,25
"Kanwal Bharti Public School,RZE-219, Gali No.-18, Sadh Nagar, Palam Colony. New Delhi",07080314602,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,55,58,78,67,45,32,30,23,0,0,0,0,388,388,58,14,14
"Universal Public School,G - 109, Mahavir Enclave, Near Palam, New Delhi",07080314701,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,128,155,164,144,138,154,145,158,130,154,84,96,1650,1770,155,67,67
"Nav Gian Deep Public School,A - 1/66 Vijay Enclave New Delhi",07080314702,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,74,77,76,46,49,48,49,76,87,28,24,681,707,74,21,21
"Sulabh Public School,RZ - 83 Mahavir Enclave, New Delhi",07080314703,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",054-S (Palam),110045,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,40,49,55,54,57,64,36,53,56,0,0,501,501,40,14,14
"Sevti Devi Memorial Sr. Sec. School,Vidya Mandir, Mahavir Enclave, New Delhi",07080314706,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,12,20,18,8,7,11,13,12,22,28,24,188,188,12,18,18
"SDMC Pratibha Vidyalaya (Boys) , Dabri",07080412901,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",030-S (Dabri),110045,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,45,59,88,105,118,0,0,0,0,0,0,0,415,415,59,13,13
"SDMC Pratibha Vidyalaya (Girls) , Dabri",07080412902,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",030-S (Dabri),110045,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,52,70,82,98,91,0,0,0,0,0,0,0,393,484,70,15,15
"SDMC Primary School (Co.ed) , Nasirpur",07080413001,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",033-S (Manglapuri),110045,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,192,208,295,292,330,0,0,0,0,0,0,0,1317,1590,208,29,29
"SDMC Primary School (Boys) , Manglapuri",07080413003,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",033-S (Manglapuri),110045,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,27,47,62,62,71,0,0,0,0,0,0,0,269,269,47,8,8
"SDMC Pratibha Vidyalaya (Girls) , Manglapuri",07080413004,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",033-S (Manglapuri),110045,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,31,48,51,71,63,0,0,0,0,0,0,0,264,357,48,7,7
"SDMC Primary School (Co.ed) , Nasirpur Pocket-6",07080413101,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",033-S (Manglapuri),110045,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,103,157,166,188,172,0,0,0,0,0,0,0,786,934,157,16,16
"SDMC Pratibha Vidyalaya New (Co.ed) , Palam",07080414502,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,58,115,153,121,136,0,0,0,0,0,0,0,583,684,115,16,16
"SDMC Primary School (Girls) , Palam Vill.",07080414503,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,101,123,121,131,126,0,0,0,0,0,0,0,602,742,123,16,16
"SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",07080414504,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,83,146,147,143,154,0,0,0,0,0,0,0,673,786,146,20,20
"SDMC Pratibha Vidyalaya (Co.ed) , Palam Enclave",07080414602,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,78,82,113,105,116,0,0,0,0,0,0,0,494,599,82,11,11
"SDMC Primary School (Boys) , Indra Park",07080414603,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",053-S (Sadh Nagar),110045,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,71,57,107,122,99,0,0,0,0,0,0,0,456,456,57,17,17
"SDMC Primary School (Girls) , Indra Park",07080414604,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",053-S (Sadh Nagar),110045,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,64,78,97,96,106,0,0,0,0,0,0,0,441,576,78,19,19
"SDMC Pratibha Vidyalaya (Co.ed) , Mahavir Enclave - D Block",07080414703,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",033-S (Manglapuri),110045,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,89,126,149,157,169,0,0,0,0,0,0,0,690,780,126,19,19
"SDMC Primary School (Boys) , Mahavir Enclave - I",07080414704,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,80,119,139,184,154,0,0,0,0,0,0,0,676,676,119,15,15
"SDMC Primary School (Girls) , Mahavir Enclave - I",07080414705,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,84,106,96,147,147,0,0,0,0,0,0,0,580,751,106,15,15
"New Deep Public School,B-Block Sitapuri Part-II, New Delhi",07080612002,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",017-S (Sitapuri),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,24,28,20,25,0,0,0,0,0,0,0,109,115,24,7,7
"A.V.S.Model School,D Block, 106 & 107, Sitapuri, New Delhi",07080612005,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",017-S (Sitapuri),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,15,14,13,16,10,0,0,0,0,0,0,0,68,80,14,7,7
"Royal Indian Public School,D 54-55 Sitapuri Near Shiv Mandir Dabrti, New Delhi",07080612006,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",017-S (Sitapuri),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,22,34,17,17,0,0,0,0,0,0,0,115,144,22,7,7
"New Sunrise Public School,RZ-79, Raghu Nagar, New Delhi",07080612901,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",030-S (Dabri),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,11,17,12,21,0,0,0,0,0,0,0,67,67,11,5,5
"Durga Public School,RZ 9& 9A Street No. 1 Durga Park New Delhi",07080612902,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",030-S (Dabri),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,19,13,7,21,0,0,0,0,0,0,0,68,68,19,5,5
"J.D.Public School,RZ 251-B, St. No.1, Durga Park, Nasir Pur, New Delhi",07080612903,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",030-S (Dabri),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,29,24,25,34,34,0,0,0,0,0,0,0,146,164,24,7,7
"Nutan Public School,RZ-A10, St. No.9, Durga Park New Delhi",07080613202,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,41,40,35,34,0,0,0,0,0,0,0,197,223,41,7,7
"Bhartiyam Public School,RZG-641-642, Raj Nagar-II, Palam Colony, New Delhi",07080614203,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",046-S (Raj Nagar),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,31,24,31,29,26,0,0,0,0,0,0,0,141,141,24,5,5
"Sharda Devi Memorial Public School,RZ-F-368, Raj Nagar-II, Palam Colony, New Delhi",07080614206,Delhi,SOUTH WEST B,DOE ZONE-21,"1821041-Govt. Sarvodaya Bal Vidyalaya, Shahbad Mohammadpur, New Delhi",046-S (Raj Nagar),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,17,14,16,12,0,0,0,0,0,0,0,72,72,17,5,5
"Divine Model Public School,H-229, Rajnagar-II Palam Colony, New Delhi",07080614502,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",046-S (Raj Nagar),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,18,18,28,14,12,0,0,0,0,0,0,0,90,105,18,5,5
"Sonu Public School,RZ-84/1C, Raj Nagar, Palam Colony.New Delhi",07080614503,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,10,8,10,6,0,0,0,0,0,0,0,42,42,10,4,4
"Deshwal Public School,RZ- 5 B Gali No 09, Puran Nagar Palam Colony, New Delhi",07080614504,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",054-S (Palam),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,9,12,11,9,0,0,0,0,0,0,0,48,48,9,5,5
"Jain Model Public School,56B, Vaishali Colony, Dwarka, Palam-Dabri Road, New Delhi",07080614506,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",030-S (Dabri),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,9,10,31,40,0,0,0,0,0,0,0,90,90,9,2,2
"Zenith Public School,Gali No.-18, Sadh Nagar-II Palam Colony, New Delhi",07080614601,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,22,21,28,24,0,0,0,0,0,0,0,115,130,22,6,6
"Naveen Public School,Gali No-36, Sadh Nagar Plam Colony, New Delhi",07080614603,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,36,25,34,22,0,0,0,0,0,0,0,128,144,36,6,6
"Gautam Model Public School,C-101, Gali No-14 Sadh Nagar. Palam Colony.New Delhi",07080614604,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,24,17,13,8,0,0,0,0,0,0,0,82,97,24,6,6
"Shail Saraswati Public School,Gali No. 16, Sadh Nagar, Palam Colony, New Delhi",07080614605,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,34,27,20,11,10,0,0,0,0,0,0,0,102,130,27,6,6
"Ram Chandra Sanatan Dharam Public School,Sadh Nagar , Palam Colony, New Delhi",07080614606,Delhi,SOUTH WEST B,DOE ZONE-21,"1757198-SDMC Pratibha Vidyalaya (Boys) , Palam Vill.",053-S (Sadh Nagar),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,11,9,21,7,0,0,0,0,0,0,0,61,61,11,7,7
"Sant Public School,C.D –127, Mahavir Encl. New Delhi",07080614701,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,2,3,9,9,9,0,0,0,0,0,0,0,32,32,3,5,5
"Sister Nivedita Convent School,E-7, Mahavir Enclave, Palam Dabri Road, New Delhi",07080614702,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,22,19,9,15,0,0,0,0,0,0,0,86,86,22,5,5
"New Universal Public School,CD 57/58 Mahavir Enclave, Delhi",07080614703,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,26,45,38,37,0,0,0,0,0,0,0,183,200,26,11,11
"Sanjeevan Public School,D 276 A & B,Dashrathpuri Palam Rd, New Delhi",07080614704,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",030-S (Dabri),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,18,22,21,15,22,0,0,0,0,0,0,0,98,98,22,7,7
"Kasturi Devi Public School,B-1/60 Vijay Enclave Palam Dabri Road, New Delhi",07080614705,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",054-S (Palam),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,12,11,10,14,0,0,0,0,0,0,0,56,56,12,6,6
"Shishu Bharti Shiksha Sadan,A 27 Dashrath Puri, New Delhi",07080614707,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",054-S (Palam),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,26,22,19,11,0,0,0,0,0,0,0,95,118,26,7,7
"Kids Valley School,RZC-1/7, Vinod Puri, Vijay Enclave, New Delhi",07080614710,Delhi,SOUTH WEST B,DOE ZONE-21,"1821031-Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",052-S (Mahavir Enclave),110045,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,26,22,20,27,0,0,0,0,0,0,0,116,141,26,9,9
"Govt. Sarvodaya Kanya Vidyalaya No.2,Sagarpur New Delhi",07080113101,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,79,77,78,79,78,342,301,335,325,339,363,265,2661,2775,77,95,95
"Govt. Sarvodaya Kanya Vidyalaya No.1,Sagarpur New Delhi",07080113102,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,80,78,80,80,80,323,338,358,384,296,457,361,2915,3035,78,105,105
"Govt. Boys Sr. Sec. School No.2,Sagarpur, New Delhi",07080113103,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,232,259,269,294,265,253,202,1774,1774,0,62,62
"Govt. Boys Sr. Sec. School No.1,Sagarpur, New Delhi",07080113104,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",032-S (Sagarpur-East),110046,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,345,303,363,377,324,460,311,2483,2483,0,80,80
"Radiant Model School,WZ-269 Nangal Rai Jail Road New Delhi",07080311001,Delhi,SOUTH WEST A,DOE ZONE-20,"1556023-SDMC Primary School (Boys) , Nangal Rai New",010-S (Nangal Raya),110046,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,24,23,22,30,30,30,32,27,0,0,0,0,218,218,23,9,9
"R.S.M Convent School,Gali No4. Main Sagarpur, New Delhi",07080313101,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,32,41,35,27,27,22,19,16,0,0,0,0,219,242,41,11,11
"Deep Model School,RZ-260/286 West Sagarpur, Street No4, Geetanjali Park, New Delhi",07080313103,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,192,180,176,169,153,152,123,139,0,0,0,0,1284,1491,180,46,46
"Saraswati Model School,Sagarpur , New Delhi",07080313105,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",032-S (Sagarpur-East),110046,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,76,91,64,60,57,57,46,39,61,83,0,0,634,634,91,21,21
"Daulat Ram Public School,RZ 20/2 Jagdamba Vihar (W) Sagarpur New Delhi",07080313202,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,32,36,52,54,48,38,27,29,0,0,0,0,316,316,36,12,12
"Jai Bharti Public School,RZ 63/397 G.No I-A Shiv Puri, New Delhi",07080313203,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,26,35,34,28,27,23,20,22,0,0,0,0,215,215,35,9,9
"New Gian Public School,291/345 Shiv Puri West Sagar Pur New Delhi",07080313204,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,27,28,35,41,40,35,41,0,0,0,0,272,272,27,11,11
"J R Public School,K - 135/P -14 Shiv Puri, West Sagarpur, New Delhi",07080313205,Delhi,SOUTH WEST B,DOE ZONE-21,"1821017-Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",031-S (Sagarpur-West),110046,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,41,31,42,38,32,36,22,19,15,23,0,0,299,332,31,17,17
